news,label
เฝ้าระวัง ฝน 21 พ.ย. ช่วงเช้า พัทยา 26°C มีฝนบางพื้นที่จนถึงช่วงเที่ยง ตกหนักเป็นแห่งๆสลับแดด 7.2 มม. ลมสงบ 7-10 กม./ชม,TRUE
พยากรณ์อากาศ ประเทศไทยตอนบนมีอากาศเย็นกับมีหมอกในตอนเช้า ส่วนยอดดอยและยอดภูมีอากาศเย็นถึงหนาว ขณะที่ภาคใต้ 21-23 พ.ย.นี้ระวังฝนตกหนัก,TRUE
กรมอุตุ เตือน 7 จังหวัดภาคใต้ ระวังอันตรายจากฝนตกหนัก,TRUE
พยากรณ์ฝนรายวัน (24 ชม.) 10 วันล่วงหน้าเช้าวันนี้ จาก TMD-HPC-WRF อากาศเย็นๆ จะเริ่มแผ่ลงมาอีกครั้งต้องรอหลังวันที่ 22 พ.ย. 63 และอาจจะมีฝนในระยะแรกๆ  ช่วงที่อากาศเย็นแผ่ลงมา (21 -22)   ส่วนช่วงนี้ กลางวันอากาศร้อน เช้าๆ อากาศเย็น มีหนาวอยู่บ้างตามยอดภูและยอดดอย ส่วนภาคใต้มี #ฝน,TRUE
อากาศหนาว มาไวไปไว ! กรมอุตุฯ พยากรณ์​ ทั่วไทย อุณหภูมิอุ่นขึ้น,TRUE
"กรมอุตุนิยมวิทยา พยากรณ์อากาศ วันที่ 20-21 พ.ย. 63 ภาคเหนือ ภาคอีสาน อากาศเย็น มีหมอก ยอดดอยและยอดภู อากาศเย็นถึงหนาว , ภาคตะวันออก เมฆบางส่วน มีฝน , ภาคกลาง กทม.-ปริมณฑล เมฆบางส่วน มีหมอก , ภาคใต้ เมฆส่วนมาก ฝนฟ้าคะนอง ฝนตกหนักบางแห่ง",TRUE
กรมอุตุฯ เผย 21 - 23 พ.ย. มีฝนตกหนักในภาคใต้ ขณะไทยตอนบนยังอากาศเย็น ยอดดอยและยอดภูมีอากาศเย็นถึงหนาว ,TRUE
พยากรณ์อากาศวันนี้ 20 พ.ย. 'ยอดดอย-ยอดภู' ยังหนาวอยู่ 'ใต้' ระวังฝน ,TRUE
กรมอุตุนิยมวิทยา #พยากรณ์อากาศ รายภาคของประเทศไทย พร้อมแผนที่แสดงพื้นที่เสี่ยงภัยฝนตกหนักถึงหนักมาก บริเวณประเทศไทย ประจำวันที่ 20 พฤศจิกายน 2563 ,TRUE
สภาพอากาศโดยรวมทั่วประเทศ วันที่ 20 พ.ย. 63 ไทยตอนบนมีอากาศเย็นกับมีหมอกในตอนเช้า ส่วนยอดดอยและยอดภูมีอากาศเย็นถึงหนาว ,TRUE
ภาคตะวันออกและภาคใต้มีฝนตกในระยะนี้และมีฝนตกหนักบางแห่งบริเวณภาคใต้ตอนล่าง,TRUE
กทม. และปริมณฑล มีเมฆบางส่วน กับมีหมอกบางในตอนเช้า,TRUE
เหนือ-อีสานอากาศอุ่นขึ้น ภาคใต้เสี่ยงฝนตกหนัก,TRUE
ภาคใต้ฝั่งอ่าวไทย 20พ.ย.มีฝน60%+ตกหนักบางแห่ง ที่สุราษฎร์ธานี นครศรีธรรมราช พัทลุง สงขลา ปัตตานี ยะลา และนราธิวาส ต่ำสุด 23-24 องศา สูงสุด 29-34 องศา คลื่นสูง 1-2 เมตร มีฝนฟ้าคะนองคลื่นสูงมากกว่า 2 เมตร ,TRUE
ภาคอีสาน 20พ.ย.อากาศเย็น มีหมอกในตอนเช้า ต่ำสุด 20-22 องศา สูงสุด 34-35 องศา ยอดภูอากาศเย็นถึงหนาว ต่ำสุด 13-17 องศา,TRUE
ภาคเหนือ 20พ.ย.อากาศเย็น มีหมอกในตอนเช้า ต่ำสุด 19-22 องศา สูงสุด 33-36 องศา ยอดดอยอากาศหนาว ต่ำสุด 8-16 องศา ,TRUE
