news,label,type
" เครื่องตรวจวัดออกซิเจนในเลือดที่ปลายนิ้ว ใช้ตรวจหาเชื้อโควิด-19 ในร่างกายได้

",FALSE,FALSE_ACTUAL_TRAIN
" ผลิตภัณฑ์สมุนไพรเคอร่า (Kerra) รักษาโรคโควิด-19

",FALSE,FALSE_ACTUAL_TRAIN
" หลังฉีดวัคซีนโควิด-19 ห้ามกินยาฟ้าทลายโจร เพราะจะทำให้เกิดลิ่มเลือดอุดตัน

",FALSE,FALSE_ACTUAL_TRAIN
" รัฐบาลนำน้ำเปล่ามาฉีดแทนวัคซีนโควิด-19 ให้กับประชาชน

",FALSE,FALSE_ACTUAL_TRAIN
" ศูนย์ฉีดวัคซีนกลางบางซื่อ มีการซื้อ-ขาย คิวฉีดวัคซีน AstraZeneca ราคา 1,000 บาท

",FALSE,FALSE_ACTUAL_TRAIN
" เว็บไซต์ลงทะเบียนฉีดวัคซีนโควิด-19 สำหรับคนงานต่างชาติ รอบใหม่ของราชวิทยาลัยจุฬาภรณ์

",FALSE,FALSE_ACTUAL_TRAIN
" นายกฯ ฉีควัคซีนป้องกันโควิด-19 จำนวน 4 เข็ม

",FALSE,FALSE_ACTUAL_TRAIN
" เจ้าหน้าที่สำนักงานผู้ตรวจการแผ่นดิน ถือป้ายเรียกร้องเกี่ยวกับวัคซีนโควิด-19

",FALSE,FALSE_ACTUAL_TRAIN
" บุคลากรทางการแพทย์ รพ.สนามธรรมศาสตร์ ติดโควิดต้องกักตัวทั้งวอร์ดเกือบ 100 คน

",FALSE,FALSE_ACTUAL_TRAIN
" ผลิตภัณฑ์เสริมอาหาร CO-U1 รักษาโรคโควิด เพิ่มภูมิต้านทาน

",FALSE,FALSE_ACTUAL_TRAIN
" รัฐบาลเรียกเก็บภาษีวัคซีนโมเดอร์นา รวมแล้วสูงกว่า 100%

",FALSE,FALSE_ACTUAL_TRAIN
" ต้มน้ำสมุนไพร และใช้ผ้าคลุมศีรษะเพื่อสูดไอน้ำ ช่วยฆ่าเชื้อโควิด-19

",FALSE,FALSE_ACTUAL_TRAIN
" น้ำอิเล็กโทรไลต์ Vikill ช่วยกำจัดเชื้อไวรัสได้

",FALSE,FALSE_ACTUAL_TRAIN
" ผลิตภัณฑ์สารสกัดกระชาย หยอดจมูกป้องกันโควิด-19

",FALSE,FALSE_ACTUAL_TRAIN
" กรมการแพทย์ ปรับลดระยะกักตัวเหลือ 5 วัน สำหรับคนไม่มีอาการ

",FALSE,FALSE_ACTUAL_TRAIN
"บริการฉีดวัคซีน ณ สถานประกอบการ ตามมาตรฐานกรมควบคุมโรค

",FALSE,FALSE_ACTUAL_TRAIN
" ยาฆ่าเชื้อ Amoxy สามารถรักษาโควิด-19 ได้

",FALSE,FALSE_ACTUAL_TRAIN
" พนักงานตกงานจำนวนมาก ต้องนั่งรออาหารจากคนใจดีมามอบให้ ที่ริมชายหาดพัทยา

",FALSE,FALSE_ACTUAL_TRAIN
" ห้างดังย่านพระราม 2 พบผู้ติดเชื้อโควิด-19 กว่า 100 ราย

",FALSE,FALSE_ACTUAL_TRAIN
" สูตรฆ่าเชื้อไวรัสโควิด-19 ด้วยการสูดไอน้ำสมุนไพร

",FALSE,FALSE_ACTUAL_TRAIN
" หากพบครูติดเชื้อโควิด-19 ให้ผู้บริหารจะสั่งลงโทษวินัยครู

",FALSE,FALSE_ACTUAL_TRAIN
" ประเทศไทยมีการรายงานการเสียชีวิต และการติดเชื้อโควิด-19 เป็นอันดับ 1

",FALSE,FALSE_ACTUAL_TRAIN
" กระทรวงศึกษาธิการประกาศหยุดทุกโรงเรียน ตั้งแต่วันที่ 29 มิ.ย. - 12 ก.ค. นี้

",FALSE,FALSE_ACTUAL_TRAIN
" ยาฆ่าเชื้อพยาธิ Ivermectin ใช้รักษาโรคติดเชื้อโควิด-19 ได้

",FALSE,FALSE_ACTUAL_TRAIN
" จ.ภูเก็ต พบผู้ติดเชื้อโควิด-19 สายพันธุ์อินเดีย

",FALSE,FALSE_ACTUAL_TRAIN
" คลิปเสียงจากคณบดีศิริราช ขอความร่วมมือให้ประชาชนล็อกดาวน์ตัวเอง

",FALSE,FALSE_ACTUAL_TRAIN
" แนวทางการรักษาคนไข้โควิด-19 ของกรมการแพทย์ไม่ให้ปั๊มหัวใจ เพื่อช่วยฟื้นคืนชีพ

",FALSE,FALSE_ACTUAL_TRAIN
" ผู้ที่ฉีดวัคซีนป้องกันโควิด-19 ผู้หญิงจะทำให้มดลูกมีปัญหาและมีบุตรยาก ผู้ชายจะทำให้เชื้ออสุจิน้อยลงและเป็นหมัน

",FALSE,FALSE_ACTUAL_TRAIN
" ฝรั่งเศส ไม่อนุญาตให้บุคคลที่ฉีดวัคซีนของจีน เดินทางเข้าประเทศ

",FALSE,FALSE_ACTUAL_TRAIN
" เชื้อโควิด-19 ระบาดหนักที่สถาบันประสาทวิทยา

",FALSE,FALSE_ACTUAL_TRAIN
" รัฐบาลสหรัฐฯ เตือนประชาชนไม่ให้เดินทางเข้าประเทศไทย เพราะความเสี่ยงโควิด-19 และความไม่สงบในภาคใต้

",FALSE,FALSE_ACTUAL_TRAIN
" ชายวัย 69 เสียชีวิตหลังฉีดวัคซีนโควิด-19 ที่โรงพยาบาลสตูล

",FALSE,FALSE_ACTUAL_TRAIN
" คณบดีศิริราชแนะนำวิธีตรวจการติดเชื้อโควิด-19 ด้วยตัวเอง โดยการกลั้นหายใจ เช็กอาการไอ-แน่นหน้าอก

",FALSE,FALSE_ACTUAL_TRAIN
" ปิดตึกอายุรกรรมชาย รพ.ยะลา เนื่องจากพบผู้ติดเชื้อโควิด-19 จำนวน 40 ราย

 ",FALSE,FALSE_ACTUAL_TRAIN
" ผู้ป่วยหลังฉีดวัคซีนโควิด-19 แล้วได้รับการฉีดยาชาทำฟัน มีอาการเส้นเลือดตีบที่สมองและหัวใจ รักษาตัวที่สถาบันประสาทวิทยา

",FALSE,FALSE_ACTUAL_TRAIN
" คนสิงคโปร์ อยากฉีดวัคซีนซิโนแวค มากกว่าไฟเซอร์ และโมเดอน่า เนื่องจากไม่สามารถทนอาการแพ้ได้

",FALSE,FALSE_ACTUAL_TRAIN
" ปตท. ปรับขึ้นราคาน้ำมัน เพื่อชะลอการเดินทางของประชาชน ลดการแพร่ระบาดโควิด-19

",FALSE,FALSE_ACTUAL_TRAIN
"ระวังลิงก์ปลอม! อ้างเป็นโรงพยาบาลให้จองวัควัคซีนโควิด-19

",FALSE,FALSE_ACTUAL_TRAIN
" จ.อุตรดิตถ์ พบผู้ติดเชื้อโควิด-19 ที่แคมป์คนงานก่อสร้างทางเลี่ยงเมือง กว่า 80 ราย และอาจเป็นสายพันธุ์อินเดีย

",FALSE,FALSE_ACTUAL_TRAIN
" ประเทศลาวเปิดให้คนไทย เข้ารับการฉีดวัคซีนโควิด-19 ยี่ห้อ Pfizer ฟรี

",FALSE,FALSE_ACTUAL_TRAIN
" แพทย์ทั่วโลกออกเตือน ห้ามรับวัคซีนโควิด-19 เพราะอันตรายต่อร่างกาย

",FALSE,FALSE_ACTUAL_TRAIN
" มศว ประสานมิตร เปิดให้ประชาชน ลงทะเบียนฉีดวัคซีนแอสตร้า

",FALSE,FALSE_ACTUAL_TRAIN
" วัคซีน AstraZeneca ล็อต CTMAV509 หมดอายุแล้ว

",FALSE,FALSE_ACTUAL_TRAIN
" ฉีดวัคซีนโควิด-19 ไม่เกิน 1 เดือน ห้ามฉีดยาชา

",FALSE,FALSE_ACTUAL_TRAIN
" ในวัคซีนโควิด-19 มีเชื้ออันตรายที่ใช้สำหรับฆ่าล้างเผ่าพันธุ์คนไทย

",FALSE,FALSE_ACTUAL_TRAIN
" ประเทศไทย มีจำนวนผู้เสียชีวิตจากการฉีดวัคซีนโควิด-19 เกือบ 100 คน

",FALSE,FALSE_ACTUAL_TRAIN
" ครม. อนุมัติเงินเยียวยาให้ทุกกลุ่ม เดือนละ 5,000 บาท จำนวน 3 เดือน

",FALSE,FALSE_ACTUAL_TRAIN
" นายกฯ อนุมัติ ได้คนละ 10,000 บาท ทุกคนทุกอาชีพ ไม่ต้องลงทะเบียน เพื่อเป็นการแก้ไขปัญหาโควิด-19

",FALSE,FALSE_ACTUAL_TRAIN
" คลิปเสียงคณบดีศิริราชแนะนำวิธีรักษาโควิด-19 ด้วยตนเอง

",FALSE,FALSE_ACTUAL_TRAIN
